id,item_type,price,color,image_URL,fit,occasion,brand,pattern,fabric,length
,tshirts,479,Navy Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7557718/2018/12/20/b8a24b6e-0f8f-47b4-8023-e369217ab1ba1545296728485-Roadster-Men-Tshirts-1411545296727149-1.jpg",Regular Fit,Casual,Roadster,Striped,Cotton,Regular
,tshirts,719,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2314424/2018/5/24/16fad75c-35ed-4780-8625-193cc8dae4fc1527173672482-HRX-by-Hrithik-Roshan-Men-Black-Slim-Advanced-Rapid-Dry-Raglan-T-shirt-3541527173669891-1.jpg",Regular Fit,Sports,HRX by Hrithik Roshan,Solid,Polyester,Regular
,tshirts,749,Mustard,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/2/22/2268f6d9-23e2-4379-9727-191822911a6f1550791216848-1.jpg",Slim Fit,Casual,COBB,Striped,Cotton,Regular
,tshirts,299,Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1197827/2018/3/7/11520418139882-ETHER-Light-Blue-T-shirt-5521520418139565-1.jpg",Regular Fit,Casual,ether,Solid,Cotton,Regular
,tshirts,499,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/2/19/1e0541c6-850a-41d0-93f0-01b1ac6f342e1550566574298-1.jpg",Slim Fit,Casual,The Dry State,Abstract,Cotton,Regular
,tshirts,639,Navy Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2499266/2018/4/20/11524219025894-Roadster-Men-Navy-Blue-Solid-Polo-Collar-T-shirt-6201524219025779-1.jpg",Regular Fit,Casual,Roadster,Solid,Cotton,Regular
,tshirts,419,Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1002097/2018/1/31/11517375734014-ETHER-White--Blue-Polo-T-shirt-3081517375733795-1.jpg",Regular Fit,Casual,ether,Solid,Cotton,Regular
,tshirts,559,Green,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7348282/2018/9/27/969c50cc-039f-44aa-ae6b-a6e93686124c1538025628703-HERENOW-Men-Green-Printed-Round-Neck-T-shirt-534153802562804-1.jpg",Regular Fit,Casual,HERE&NOW,Solid,Cotton,Regular
,tshirts,699,,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7546931/2019/1/24/718f21a3-9b06-4494-9dbe-b903d4a5db031548313852551-HERENOW-Men-Navy-Blue-Solid-Polo-Collar-T-shirt-783154831385-1.jpg",Regular Fit,Casual,HERE&NOW,Solid,Cotton,Regular
,tshirts,849,Green,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7394216/2018/12/12/3f8d7d72-537d-475c-90f7-1425926896051544590265548-US-Polo-Assn-Men-Green-Solid-Polo-Collar-T-shirt-81715445902-1.jpg",Regular Fit,Casual,U.S. Polo Assn.,Solid,Cotton,Regular
,tshirts,559,Red,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/8277583/2019/2/1/487ad7a1-a74f-4d25-9b57-1a19cdf228d11549003418465-HERENOW-Men-Rust-Printed-Round-Neck-T-shirt-8201549003416568-1.jpg",Regular Fit,Casual,HERE&NOW,Varsity,Cotton,Regular
,tshirts,489,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2221364/2017/12/6/11512544990686-Moda-Rapido-Men-White-Striped-Round-Neck-T-shirt-5651512544990558-1.jpg",Regular Fit,Casual,Moda Rapido,Striped,Cotton,Regular
,tshirts,1395,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2187657/2017/10/28/11509182326032-Nike-Men-Black-Solid-Round-Neck-T-shirt-9461509182325823-1.jpg",Compression,Sports,Nike,Solid,Polyester,Regular
,tshirts,299,Grey,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/3314112/2018/4/18/11524041071671-Roadster-Men-Grey-Melange-Solid-Round-Neck-T-shirt-8691524041071492-1.jpg",Regular Fit,Casual,Roadster,Solid,Polyester,Regular
,tshirts,839,Grey,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2520586/2019/1/4/18c1af72-8fba-4c91-b1b3-95142e7e269e1546599208907-HRX-by-Hrithik-Roshan-Men-Tshirts-9371546599207449-1.jpg",Regular Fit,Sports,HRX by Hrithik Roshan,Solid,Polyester,Regular
,tshirts,359,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2475824/2018/4/30/11525067972225-Roadster-Men-Black-Printed-Round-Neck-T-shirt-4431525067972003-1.jpg",Regular Fit,Casual,Roadster,Biker,Cotton,Regular
,tshirts,779,,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2114814/2017/9/22/11506071864274-HERENOW-Pack-of-3-T-shirts-7211506071864089-1.jpg",Regular Fit,Casual,HERE&NOW,Solid,Cotton,Regular
,tshirts,359,Grey,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/6149424/2018/9/27/c5820576-8dd5-457c-bb40-c91d36aaa8a51538044131664-Roadster-Men-Charcoal-Solid-V-Neck-T-shirt-4651538044131526-1.jpg",Regular Fit,Casual,Roadster,Solid,Cotton,Regular
,tshirts,1799,,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/8515721/2019/2/21/7a426dee-6ccc-44ec-a2f0-4a9943aeba981550736331581-GAP-Men-Tshirts-6761550736330145-1.jpg",Regular Fit,Casual,GAP,Typography,Cotton,Regular
,tshirts,539,Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1700831/2017/1/18/11484720388722-WROGN-Men-Blue-Printed-Round-Neck-T-Shirt-8811484720388490-1.jpg",Regular Fit,Casual,WROGN,Graphic,Cotton,Regular
,tshirts,1299,White,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/8695993/2019/2/13/3156f347-5dd4-47bd-a732-9e5089fca1911550053118076-Jack--Jones-Men-White-Printed-Slim-Fit-Round-Neck-T-shirt-68-1.jpg",Slim Fit,Casual,Jack & Jones,Graphic,Cotton,Regular
,tshirts,399,Orange,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1966097/2017/6/30/11498809061317-Huetrap-Men-Orange-Printed-T-shirt-3401498809061597-1.jpg",Regular Fit,Casual,Huetrap,Graphic,Cotton,Regular
,tshirts,359,Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7656623/2018/11/27/652e8e5b-cab6-4c75-a0c5-2fbd1c15ed2e1543300565516-French-Connection-Men-Blue-Printed-Round-Neck-T-shirt-7651543300564859-1.jpg",Slim Fit,Casual,French Connection,Typography,Cotton,Regular
,tshirts,439,Grey,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2150517/2017/11/2/11509618812060-HERENOW-Men-Grey-Melange-Printed-Hood-T-shirt-4201509618811894-1.jpg",Regular Fit,Casual,HERE&NOW,People and Places,Cotton,Regular
,tshirts,1499,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/8663467/2019/2/5/dd740053-608a-425e-836e-a85d30e7de261549369708144-Poly-Crew-Tee-Rash-P-Black--Wildcraft-621549369707612-1.jpg",Regular Fit,Sports,Wildcraft,Abstract,Polyester,Regular
,tshirts,764,Red,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1780800/2018/3/1/11519876891531-United-Colors-of-Benetton-Men-Red-Solid-Polo-Collar-T-shirt-61519876891178-1.jpg",Regular Fit,Casual,United Colors of Benetton,Solid,Cotton,Regular
,tshirts,1399,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/8683803/2019/2/25/4f117b18-a059-4b43-8d0a-25914effebdf1551079665527-WROGN-Men-Maroon-Striped-Henley-Neck-T-shirt-377155107966366-1.jpg",Slim Fit,Casual,WROGN,Striped,Cotton,Regular
,tshirts,299,Navy Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1201648/2018/2/13/11518524860779-Roadster-Navy-Printed-T-shirt-1271518524860477-1.jpg",Regular Fit,Casual,Roadster,People and Places,Cotton,Regular
,tshirts,719,Navy Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7546930/2019/2/15/7fde44cf-c88b-4323-af43-1d8354fac2a31550212601514-HERENOW-Men-Navy-Blue-Colourblocked-Polo-Collar-T-shirt-3031-1.jpg",Regular Fit,Casual,HERE&NOW,Typography,Cotton,Regular
,tshirts,1199,Brown,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/8799647/2019/2/25/8420157e-cdef-4abf-9628-1317c977016c1551073972169-Being-Human-Men-Brown-Printed-Round-Neck-T-shirt-91415510739-1.jpg",Regular Fit,Casual,Being Human,Typography,Cotton,Regular
,tshirts,359,White,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7143890/2019/1/30/52078c45-2003-42b2-a678-64054625568a1548844294419-DILLINGER-Men-Off-White-Colourblocked-Round-Neck-T-shirt-105-1.jpg",Regular Fit,Casual,DILLINGER,Colourblocked,Cotton,Regular
,tshirts,469,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7480575/2018/9/25/6c12fa7d-e1ba-4c96-a636-a912fc7562771537864633529-Rigo-Black-Stripe-Tape-Detail-On-Sleeve-Tshirt-Full-8441537864633328-1.jpg",Slim Fit,Casual,Rigo,Solid,Cotton,Regular
,tshirts,779,Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2314530/2018/4/10/11523361302725-INVICTUS-Men-Blue--Green-Printed-Polo-Collar-T-shirt-2751523361302685-1.jpg",Slim Fit,Casual,INVICTUS,Geometric,Cotton,Regular
,tshirts,359,Grey,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1844177/2018/2/9/11518155483704-Roadster-Men-Grey-Printed-Round-Neck-T-shirt-4781518155483354-1.jpg",Regular Fit,Casual,Roadster,Typography,Cotton,Regular
,tshirts,249,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1986182/2017/7/25/11500978065487-HERENOW-Men-Black-Solid-V-Neck-T-shirt-551500978065278-1.jpg",Regular Fit,Casual,HERE&NOW,Solid,Cotton,Regular
,tshirts,494,Pink,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/6517463/2018/5/23/f1b22a49-9ea1-435b-99d4-dc5441c2274a1527070562213-Wexford-Mens-Half-Sleeves-Solid-Polo-Neck-Cotton-Casual-T-Shirt-7321527070562025-1.jpg",Regular Fit,Casual,WEXFORD,Colourblocked,Cotton,Regular
,tshirts,799,Grey,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/8871171/2019/3/1/a929e76d-2d7b-44db-b41d-f720c3afee131551420129939-ARISE-Men-White-Colourblocked-Round-Neck-T-shirt-41551420129-1.jpg",Regular Fit,Sports,ARISE,Colourblocked,Cotton,Regular
,tshirts,2877,,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/1/25/2666f1e3-acd3-4e06-8375-be8223c9ff151548407149236-1.jpg",Regular Fit,Casual,next,Graphic,Polyester,Regular
,tshirts,1499,Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/2/22/482bfb73-7dee-43f9-b6f8-a6ad42e37ed71550815267165-1.jpg",Slim Fit,Casual,Peter England Casuals,Floral,Cotton,Regular
,tshirts,374,Mustard,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/6700616/2018/6/14/fc9d0ef5-f947-40d1-8854-a8ff6c5808c01528959451328-Ecko-Unltd-Men-Tshirts-2611528959449963-1.jpg",Slim Fit,Casual,Ecko Unltd,Solid,Cotton,Regular
,tshirts,749,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/8683685/2019/2/25/1a9d12ef-2258-4247-a0be-bbd6e50eea7c1551087568833-WROGN-Men-Black-Solid-Polo-Collar-T-shirt-6011551087566999-1.jpg",Slim Fit,Casual,WROGN,Solid,Cotton,Regular
,tshirts,419,Maroon,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1722759/2017/6/5/11496657411147-Roadster-Men-Maroon-Striped-Round-Neck-T-shirt-7241496657410950-1.jpg",Regular Fit,Casual,Roadster,Striped,Cotton,Regular
,tshirts,299,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1997378/2017/8/11/11502448065949-Roadster-Men-Black-Solid-Round-Neck-T-shirt-3351502448065706-1.jpg",Regular Fit,Casual,Roadster,Solid,Cotton,Regular
,tshirts,449,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1985618/2017/9/16/11505546553270-HERENOW-Men-Black-Striped-Polo-Collar-T-shirt-6111505546553158-1.jpg",Regular Fit,Casual,HERE&NOW,Striped,Cotton,Regular
,tshirts,359,Grey,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7143896/2019/1/30/ba991802-5282-4b8a-9b99-fd175dfadc701548844332231-DILLINGER-Men-Grey-Melange-Colourblocked-Round-Neck-T-shirt--1.jpg",Regular Fit,Casual,DILLINGER,Colourblocked,Cotton,Regular
,tshirts,349,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1824371/2017/5/15/11494844847325-Roadster-Men-Maroon-Striped-Round-Neck-T-shirt-5521494844847044-1.jpg",Regular Fit,Casual,Roadster,Striped,Cotton,Regular
,tshirts,1745,Grey,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/4449522/2018/5/24/6a451a5d-83de-43d5-946f-5609578f34521527146649860-GAS-Men-Grey-Printed-Round-Neck-T-shirt-7061527146648779-1.jpg",Regular Fit,Casual,GAS,Striped,Cotton,Regular
,tshirts,359,Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2475726/2018/5/5/11525500856555-Roadster-Men-Tshirts-6401525500856375-1.jpg",Regular Fit,Casual,Roadster,Typography,Cotton,Regular
,tshirts,359,Olive,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2330271/2018/4/30/11525066869198-Roadster-Men-Olive-Green-Printed-Round-Neck-T-shirt-6231525066869009-1.jpg",Regular Fit,Casual,Roadster,Conversational,Cotton,Regular
,tshirts,539,White,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2169188/2018/3/27/11522148576851-Roadster-Men-White-Solid-Polo-Collar-T-shirt-9761522148576660-1.jpg",Regular Fit,Casual,Roadster,Solid,Cotton,Regular
,tshirts,374,Navy Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/4921835/2018/6/14/68ac4722-5517-4938-b40b-88e29aacf2df1528950882119-HERENOW-Men-Navy-Blue--Maroon-Colourblocked-Round-Neck-T-shi-1.jpg",Regular Fit,Casual,HERE&NOW,Colourblocked,Cotton,Regular
,tshirts,479,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1439719/2016/11/14/11479120995839-Kook-N-Keech-Marvel-Men-Black-Printed-Round-Neck-T-Shirt-6801479120995406-1.jpg",Regular Fit,Casual,Kook N Keech Marvel,Superhero,Cotton,Regular
,tshirts,1199,Maroon,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2339613/2017/12/28/11514453274821-WROGN-Men-Maroon-Colourblocked-Polo-Collar-T-shirt-1061514453274599-1.jpg",Slim Fit,Casual,WROGN,Colourblocked,Cotton,Regular
,tshirts,559,Burgundy,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/8277441/2019/2/18/a95482d8-1010-49a1-9447-d9e58c7952461550468037306-HERENOW-Men-Purple-Printed-Round-Neck-T-shirt-69415504680363-1.jpg",Regular Fit,Casual,HERE&NOW,Varsity,Cotton,Regular
,tshirts,899,Navy Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/8426289/2019/2/20/92cf8ef6-bf70-4858-b56c-43adf424a3171550658668492-WROGN-Men-Navy-Blue-Printed-Round-Neck-T-shirt-4481550658667-1.jpg",Slim Fit,Casual,WROGN,Typography,Cotton,Regular
,tshirts,239,Grey,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/3314157/2018/4/18/11524041081440-Roadster-Men-Grey-Melange-Solid-Round-Neck-T-shirt-3461524041081257-1.jpg",Regular Fit,Casual,Roadster,Solid,Cotton,Regular
,tshirts,419,Navy Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2330272/2018/5/2/11525243136307-Roadster-Men-Navy-Blue-Printed-Round-Neck-T-shirt-8981525243136180-1.jpg",Regular Fit,Casual,Roadster,Conversational,Cotton,Regular
,tshirts,349,Grey,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2169171/2019/2/28/bcc04fcb-9309-414a-a5cf-1ebfe1d3b60d1551337936829-Roadster-Men-Grey-Melange--Navy-Blue-Colourblocked-Round-Nec-1.jpg",Regular Fit,Casual,Roadster,Colourblocked,Cotton,Regular
,tshirts,692,,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1554409/2016/10/26/11477468430224-Duke-Men-Tshirts-9261477468429864-1.jpg",Regular Fit,Casual,Duke,Typography,Cotton,Regular
,tshirts,239,Beige,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/3314166/2018/4/12/11523523528880-Roadster-Men-Beige-Solid-Round-Neck-T-shirt-5841523523528674-1.jpg",Regular Fit,Casual,Roadster,Solid,Cotton,Regular
,tshirts,419,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1293751/2016/4/19/11461061927755-Kook-N-Keech-Marvel-Black-Civil-War-Printed-T-shirt-5111461061927134-1.jpg",Regular Fit,Casual,Iron Man,Superhero,Cotton,Regular
,tshirts,899,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/8408573/2019/2/11/6a19dac6-bd75-4e30-b027-6ea5abb88db81549869548951-Kappa-Men-Black-Solid-Round-Neck-T-shirt-8141549869547360-1.jpg",Regular Fit,Sports,Kappa,Solid,Polyester,Regular
,tshirts,2094,Navy Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/8329137/2019/2/7/7aef8b36-472b-45f3-b5a7-e90d93ab23d71549543267898-Scotch--Soda-Men-Navy-Blue-Solid-Polo-Collar-T-shirt-5491549-1.jpg",Regular Fit,Casual,Scotch & Soda,Solid,Cotton,Regular
,tshirts,659,Green,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7341740/2019/3/8/9f82414f-5675-42fc-947e-e8b49488c5d81552044217019-US-Polo-Assn-Denim-Co-Men-Green-Printed-Round-Neck-T-shirt-4-1.jpg",Regular Fit,Casual,U.S. Polo Assn. Denim Co.,Typography,Cotton,Regular
,tshirts,349,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2169170/2018/1/31/11517402469341-Roadster-Men-Black-Colourblocked-Round-Neck-T-shirt-6121517402469142-1.jpg",Regular Fit,Casual,Roadster,Colourblocked,Cotton,Regular
,tshirts,1116,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/6814140/2018/7/16/7b11436d-72da-4eb5-a9a6-8c58c040009f1531741215146-Nike-Men-Black-AS-M-NK-DRY-ACDMY-SS-GX-DRI-FIT-Slim-Fit-Prin-1.jpg",Slim Fit,Sports,Nike,Striped,Polyester,Regular
,tshirts,1924,Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/8664385/2019/2/27/cb5bc530-d1fb-4619-8978-be5f21865e161551262595265-Superdry-Men-Blue-Printed-Round-Neck-T-shirt-238155126259349-1.jpg",Regular Fit,Casual,Superdry,Typography,Cotton,Regular
,tshirts,879,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/8278669/2019/1/30/49c9bc0d-a527-44d8-8e54-6ad22ebc4cab1548848433783-Adidas-Men-Black-Striped-Polo-Collar-T-shirt-978154884843268-1.jpg",Regular Fit,Casual,ADIDAS,Solid,Polyester,Regular
,tshirts,3999,White,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/8516657/2019/2/1/2eedb9c2-8fe4-4dda-b346-1534e0f0cdcb1549025809283-Calvin-Klein-Jeans-Men-Tshirts-5141549025808030-1.jpg",Regular Fit,Casual,Calvin Klein Jeans,Solid,Cotton,Regular
,tshirts,1676,Grey,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2187656/2018/8/28/16489605-525f-4e4d-9d2e-46af742034881535456001543-Nike-Men-Grey-Melange-Solid-Round-Neck-T-shirt-2111535456001307-1.jpg",Compression,Sports,Nike,Solid,Polyester,Regular
,tshirts,279,Olive,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2499311/2018/5/28/77bb3ec2-941f-451e-a07b-bc914399328f1527492932813-Roadster-Men-Tshirts-5121527492932637-1.jpg",Regular Fit,Casual,Roadster,Solid,Cotton,Regular
,tshirts,486,Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2451294/2018/2/27/11519725707487-United-Colors-of-Benetton-Men-Blue-Solid-Round-Neck-T-shirt-1011519725707216-1.jpg",Regular Fit,Casual,United Colors of Benetton,Solid,Cotton,Regular
,tshirts,599,Navy Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2337671/2018/1/22/11516619079342-Roadster-Men-Navy-Blue-Solid-Polo-Collar-T-shirt-6331516619079234-1.jpg",Regular Fit,Casual,Roadster,Solid,Cotton,Regular
,tshirts,539,Charcoal,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7263382/2018/9/1/dab489f4-4a58-46f0-a7ad-c7bf0277b5601535780655877-na-4931535780655685-1.jpg",Regular Fit,Casual,Red Tape,Solid,Cotton,Regular
,tshirts,1599,Navy Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/8591407/2019/2/18/69d58faa-3525-4663-8183-1cc0b36de7cf1550493388039-United-Colors-of-Benetton-Men-Tshirts-6041550493387111-1.jpg",Regular Fit,Casual,United Colors of Benetton,Striped,Cotton,Regular
,tshirts,419,,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1460195/2018/3/15/11521095704085-ether-Men-Navy-Striped-T-shirt-3591521095703882-1.jpg",Regular Fit,Casual,ether,Striped,Cotton,Regular
,tshirts,299,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1018622/2016/2/5/11454666029044-NA-3351454666028513-1.jpg",Regular Fit,Casual,ether,Solid,Cotton,Regular
,tshirts,2999,Navy Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/8517109/2019/2/1/637a1db1-e07c-4356-88e8-86f1f69c9bc71549023399015-Calvin-Klein-Jeans-Men-Tshirts-8291549023397974-1.jpg",Slim Fit,Casual,Calvin Klein Jeans,Solid,Cotton,Regular
,tshirts,2299,Green,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/8509691/2019/2/1/68123f4c-50d1-4d48-bb88-a588706655451549012076724-Calvin-Klein-Jeans-Men-Tshirts-7421549012075609-1.jpg",Regular Fit,Casual,Calvin Klein Jeans,Solid,Cotton,Regular
,tshirts,999,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/8515687/2019/3/1/27cb8e48-9024-4aa2-982c-78fd7f93e35f1551419453574-GAP-Men-Black-Solid-Round-Neck-T-shirt-681551419452263-1.jpg",Regular Fit,Casual,GAP,Solid,Cotton,Regular
,tshirts,489,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2221331/2018/6/11/dbfdf56e-a0d9-4f31-bf39-a53d31e62fc91528719867370-Moda-Rapido-Men-Charcoal-Grey--Black-Printed-Longline-T-shir-1.jpg",Regular Fit,Casual,Moda Rapido,Camouflage,Cotton,Longline
,tshirts,649,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2221369/2017/12/6/11512546812805-Moda-Rapido-Men-Black-Striped-Round-Neck-T-shirt-611512546812717-1.jpg",Regular Fit,Casual,Moda Rapido,Striped,Cotton,Regular
,tshirts,419,Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1824409/2018/6/2/2d60431e-4972-41c5-92fd-7bd321e23f9b1527917230457-Roadster-Time-Travlr-Men-Teal-Blue-Printed-Round-Neck-T-shirt-8831527917230269-1.jpg",Regular Fit,Casual,Roadster,Graphic,Cotton,Regular
